,명칭,주소,위도,경도,분류
573,역삼1동812,서울특별시 강남구 역삼1동812,37.5029691496,127.02687568200001,보안등
574,역삼1동812-9,서울특별시 강남구 역삼1동812-9,37.5027204473,127.026984162,보안등
575,역삼1동812-16,서울특별시 강남구 역삼1동812-16,37.5026231118,127.027101745,보안등
576,역삼1동813-10,서울특별시 강남구 역삼1동813-10,37.5024970299,127.026843846,보안등
577,역삼1동813-11,서울특별시 강남구 역삼1동813-11,37.5023528504,127.026925222,보안등
578,역삼1동619-4,서울특별시 강남구 역삼1동619-4,37.501898726,127.02700196100001,보안등
579,역삼1동813-15,서울특별시 강남구 역삼1동813-15,37.502298833299996,127.026735206,보안등
580,역삼1동619-2,서울특별시 강남구 역삼1동619-2,37.5022590576,127.02730970399999,보안등
581,역삼1동812-15,서울특별시 강남구 역삼1동812-15,37.502641084000004,127.027309843,보안등
582,역삼1동812-13,서울특별시 강남구 역삼1동812-13,37.5028392853,127.02739586700001,보안등
583,역삼1동811-7,서울특별시 강남구 역삼1동811-7,37.5032213681,127.02715172299999,보안등
584,역삼1동811-9,서울특별시 강남구 역삼1동811-9,37.5031853796,127.02692552100001,보안등
585,역삼1동811-5,서울특별시 강남구 역삼1동811-5,37.503455655399996,127.027038713,보안등
586,역삼1동616-1,서울특별시 강남구 역삼1동616-1,37.5037078808,127.027283089,보안등
587,역삼1동811-3,서울특별시 강남구 역삼1동811-3,37.503693579600004,127.026780941,보안등
588,역삼1동811-1,서울특별시 강남구 역삼1동811-1,37.5036828084,127.026599985,보안등
589,역삼1동601-27,서울특별시 강남구 역삼1동601-27,37.5040359586,127.026794635,보안등
590,역삼1동 677-22,서울특별시 강남구 역삼1동 677-22,37.5024754145,127.039623387,보안등
591,역삼1동 677-21,서울특별시 강남구 역삼1동 677-21,37.5025510152,127.039872233,보안등
592,역삼1동 677-19,서울특별시 강남구 역삼1동 677-19,37.5026986189,127.040347305,보안등
593,역삼1동 678-19,서울특별시 강남구 역삼1동 678-19,37.502353148000005,127.038809052,보안등
594,역삼1동 678-24,서울특별시 강남구 역삼1동 678-24,37.5020289029,127.038451511,보안등
595,역삼1동 678-12,서울특별시 강남구 역삼1동 678-12,37.5023461112,127.038284296,보안등
596,역삼1동 674-28,서울특별시 강남구 역삼1동 674-28,37.5042697636,127.040954345,보안등
597,역삼1동 674-25,서울특별시 강남구 역삼1동 674-25,37.504111334899996,127.040524494,보안등
598,역삼1동 674-29,서울특별시 강남구 역삼1동 674-29,37.504691545,127.040633381,보안등
599,역삼1동 674-33,서울특별시 강남구 역삼1동 674-33,37.5048933561,127.040674205,보안등
600,역삼1동 674-38,서울특별시 강남구 역삼1동 674-38,37.5051456873,127.040529577,보안등
601,역삼1동 674-39,서울특별시 강남구 역삼1동 674-39,37.5050844855,127.040335017,보안등
602,역삼1동 674-3,서울특별시 강남구 역삼1동 674-3,37.5047673949,127.04014936700001,보안등
603,역삼1동 674-42,서울특별시 강남구 역삼1동 674-42,37.5052718482,127.040470835,보안등
604,역삼1동 662-12,서울특별시 강남구 역삼1동 662-12,37.505675455,127.04059772299999,보안등
605,역삼1동 664-30,서울특별시 강남구 역삼1동 664-30,37.5053548748,127.04007730000001,보안등
606,역삼1동 664-33,서울특별시 강남구 역삼1동 664-33,37.505545849499995,127.04019050000001,보안등
607,역삼1동 664-31,서울특별시 강남구 역삼1동 664-31,37.5056792198,127.040127236,보안등
608,역삼1동 663-30,서울특별시 강남구 역삼1동 663-30,37.5058739135,127.039901143,보안등
609,역삼1동 664-23,서울특별시 강남구 역삼1동 664-23,37.5053982453,127.03971541,보안등
610,역삼1동 674-2,서울특별시 강남구 역삼1동 674-2,37.504929602,127.040072548,보안등
611,역삼1동671-7,서울특별시 강남구 역삼1동671-7,37.5040111531,127.038334908,보안등
612,역삼1동833-7,서울특별시 강남구 역삼1동833-7,37.4928007014,127.032783795,보안등
613,역삼1동608-3,서울특별시 강남구 역삼1동608-3,37.504773188,127.033087605,보안등
614,역삼1동 797-9,서울특별시 강남구 역삼1동 797-9,37.494683677800005,127.039126234,보안등
615,역삼1동 609-1,서울특별시 강남구 역삼1동 609-1,37.5057498662,127.03312875200001,보안등
616,역삼1동672-19,서울특별시 강남구 역삼1동672-19,37.5045911664,127.039049975,보안등
617,역삼1동637-15,서울특별시 강남구 역삼1동637-15,37.5011909446,127.032529615,보안등
618,역삼1동812-12,서울특별시 강남구 역삼1동812-12,37.5028140812,127.027291811,보안등
619,역삼1동601-3,서울특별시 강남구 역삼1동601-3,37.5043822154,127.02557332,보안등
620,역삼1동637-16,서울특별시 강남구 역삼1동637-16,37.5011369302,127.03236221600001,보안등
621,역삼1동637-19,서울특별시 강남구 역삼1동637-19,37.500762118000004,127.032339436,보안등
622,역삼1동647-1,서울특별시 강남구 역삼1동647-1,37.5005998523,127.032646973,보안등
623,역삼1동619-15,서울특별시 강남구 역삼1동619-15,37.5016392611,127.0268933,보안등
624,역삼1동813,서울특별시 강남구 역삼1동813,37.5028106878,127.026364441,보안등
625,역삼1동815-1,서울특별시 강남구 역삼1동815-1,37.501098736399996,127.026544785,보안등
626,역삼1동815-4,서울특별시 강남구 역삼1동815-4,37.500774336599996,127.02671204399999,보안등
627,역삼1동820-8,서울특별시 강남구 역삼1동820-8,37.4992244077,127.027575488,보안등
628,역삼1동637-53,서울특별시 강남구 역삼1동637-53,37.5016810992,127.032502685,보안등
629,역삼1동620-17,서울특별시 강남구 역삼1동620-17,37.501026108400005,127.028878961,보안등
630,역삼1동615,서울특별시 강남구 역삼1동615,37.5042521556,127.026989238,보안등
631,역삼1동 677-9,서울특별시 강남구 역삼1동 677-9,37.502972702600005,127.039822695,보안등
632,역삼1동 677-11,서울특별시 강남구 역삼1동 677-11,37.502846701399996,127.03940644299999,보안등
633,역삼1동 678-16,서울특별시 강남구 역삼1동 678-16,37.5026269433,127.03914395,보안등
634,역삼1동693-12,서울특별시 강남구 역삼1동693-12,37.5078260273,127.043485235,보안등
635,역삼1동677-19,서울특별시 강남구 역삼1동677-19,37.5026986189,127.040347305,보안등
636,역삼1동817-15,서울특별시 강남구 역삼1동817-15,37.5002478548,127.02798298799999,보안등
637,역삼1동620-10,서울특별시 강남구 역삼1동620-10,37.501047904,127.028168756,보안등
638,역삼1동 704-43,서울특별시 강남구 역삼1동 704-43,37.504898906,127.045234279,보안등
639,역삼1동 704-44,서울특별시 강남구 역삼1동 704-44,37.5047439643,127.04515275600001,보안등
640,역삼1동 704-30,서울특별시 강남구 역삼1동 704-30,37.504715204600004,127.044962736,보안등
641,역삼1동 704-32,서울특별시 강남구 역삼1동 704-32,37.505021511799995,127.045053398,보안등
642,역삼1동 704-34,서울특별시 강남구 역삼1동 704-34,37.5053386311,127.045144066,보안등
643,역삼1동 704-25,서울특별시 강남구 역삼1동 704-25,37.505363914499995,127.044999316,보안등
644,역삼1동830-14,서울특별시 강남구 역삼1동830-14,37.4946894167,127.032038282,보안등
645,역삼1동830-15,서울특별시 강남구 역삼1동830-15,37.494635400300005,127.03187542200001,보안등
646,역삼1동830-55,서울특별시 강남구 역삼1동830-55,37.4944370373,127.032395511,보안등
647,역삼1동830-20,서울특별시 강남구 역삼1동830-20,37.4943073467,127.032196432,보안등
648,역삼1동830-54,서울특별시 강남구 역삼1동830-54,37.494318086999996,127.032458785,보안등
649,역삼1동830-52,서울특별시 강남구 역삼1동830-52,37.4943901015,127.032698548,보안등
650,역삼1동830-67,서울특별시 강남구 역삼1동830-67,37.4940981903,127.03264414200001,보안등
651,역삼1동830-7,서울특별시 강남구 역삼1동830-7,37.495021204000004,127.031228756,보안등
652,역삼1동827-22,서울특별시 강남구 역삼1동827-22,37.495457282800004,127.031260601,보안등
653,역삼1동827-19,서울특별시 강남구 역삼1동827-19,37.495601517800004,127.030980215,보안등
654,역삼1동826-35,서울특별시 강남구 역삼1동826-35,37.496005311,127.03043305700001,보안등
655,역삼1동826-29,서울특별시 강남구 역삼1동826-29,37.4963045125,127.030170824,보안등
656,역삼1동825-24,서울특별시 강남구 역삼1동825-24,37.4970254198,127.029768531,보안등
657,역삼1동827-43,서울특별시 강남구 역삼1동827-43,37.4969422746,127.03075459899999,보안등
658,역삼1동827-3,서울특별시 강남구 역삼1동827-3,37.4967621156,127.030591683,보안등
659,역삼1동827-8,서울특별시 강남구 역삼1동827-8,37.4964809687,127.030718223,보안등
660,역삼1동824-12,서울특별시 강남구 역삼1동824-12,37.4973929133,127.030230066,보안등
661,역삼1동824-13,서울특별시 강남구 역삼1동824-13,37.4975875272,127.030243715,보안등
662,역삼1동825-1,서울특별시 강남구 역삼1동825-1,37.4976023226,127.028723845,보안등
663,역삼1동825-30,서울특별시 강남구 역삼1동825-30,37.4973102824,127.029189646,보안등
664,역삼1동825-22,서울특별시 강남구 역삼1동825-22,37.4972525212,127.02957863700001,보안등
665,역삼1동825-27,서울특별시 강남구 역삼1동825-27,37.496823685,127.029406579,보안등
666,역삼1동825-26,서울특별시 강남구 역삼1동825-26,37.4968740985,127.029578488,보안등
667,역삼1동 631-13,서울특별시 강남구 역삼1동 631-13,37.502088317600005,127.03263405,보안등
668,역삼1동 637-1,서울특별시 강남구 역삼1동 637-1,37.5014217442,127.03200949299999,보안등
669,역삼1동 636-9,서울특별시 강남구 역삼1동 636-9,37.5013029077,127.03165207299999,보안등
670,역삼1동 637-17,서울특별시 강남구 역삼1동 637-17,37.501082918099996,127.032185771,보안등
671,역삼1동 637-14,서울특별시 강남구 역삼1동 637-14,37.5013459363,127.032461827,보안등
672,역삼1동 637-18,서울특별시 강남구 역삼1동 637-18,37.500917111999996,127.032262601,보안등
673,역삼1동 647-1,서울특별시 강남구 역삼1동 647-1,37.5005998523,127.032646973,보안등
674,역삼1동 647-2,서울특별시 강남구 역삼1동 647-2,37.5006538575,127.03284603600001,보안등
675,역삼1동 637-34,서울특별시 강남구 역삼1동 637-34,37.5009348676,127.033217097,보안등
676,역삼1동 637-46,서울특별시 강남구 역삼1동 637-46,37.501219704200004,127.03279199999999,보안등
677,역삼1동 637-44,서울특별시 강남구 역삼1동 637-44,37.5014143391,127.03272875299999,보안등
678,역삼1동 637-27,서울특별시 강남구 역삼1동 637-27,37.5016161292,127.032855504,보안등
679,역삼1동 637-35,서울특별시 강남구 역삼1동 637-35,37.5008087306,127.03320347,보안등
680,역삼1동 636-25,서울특별시 강남구 역삼1동 636-25,37.500856104,127.031294517,보안등
681,역삼1동 648-2,서울특별시 강남구 역삼1동 648-2,37.5000307309,127.031488687,보안등
682,역삼1동 648,서울특별시 강남구 역삼1동 648,37.5000272704,127.030945855,보안등
683,역삼1동 678-23,서울특별시 강남구 역삼1동 678-23,37.501960494,127.038243386,보안등
684,역삼1동 668-17,서울특별시 강남구 역삼1동 668-17,37.5023610929,127.036497431,보안등
685,역삼1동 698-27,서울특별시 강남구 역삼1동 698-27,37.505512193499996,127.04362865899999,보안등
686,역삼1동 700-28,서울특별시 강남구 역삼1동 700-28,37.5046689494,127.043365784,보안등
687,역삼1동 699-14,서울특별시 강남구 역삼1동 699-14,37.5050402496,127.04313075600001,보안등
688,역삼1동 700-21,서울특별시 강남구 역삼1동 700-21,37.5047628059,127.04294964200001,보안등
689,역삼1동 700-25,서울특별시 강남구 역삼1동 700-25,37.5046149752,127.043130512,보안등
690,역삼1동 699-13,서울특별시 강남구 역삼1동 699-13,37.5051843955,127.043171554,보안등
691,역삼1동 691-25,서울특별시 강남구 역삼1동 691-25,37.505548423,127.04311295299999,보안등
692,역삼1동 691-9,서울특별시 강남구 역삼1동 691-9,37.505602587,127.042827977,보안등
693,역삼1동 699-4,서울특별시 강남구 역삼1동 699-4,37.5052818963,127.04264231399999,보안등
694,역삼1동 699-8,서울특별시 강남구 역삼1동 699-8,37.5051016397,127.042796023,보안등
695,역삼1동 700-15,서울특별시 강남구 역삼1동 700-15,37.504766524699996,127.042632973,보안등
696,역삼1동 700-13,서울특별시 강남구 역삼1동 700-13,37.5049648207,127.042424987,보안등
697,역삼1동 689-18,서울특별시 강남구 역삼1동 689-18,37.505483853200005,127.042275991,보안등
698,역삼1동 691-6,서울특별시 강남구 역삼1동 691-6,37.5059414091,127.042706024,보안등
699,역삼1동 691-4,서울특별시 강남구 역삼1동 691-4,37.506236907600005,127.04279214799999,보안등
700,역삼1동 690-45,서울특별시 강남구 역삼1동 690-45,37.5062946651,127.042534315,보안등
701,역삼1동 691-2,서울특별시 강남구 역삼1동 691-2,37.5065396141,127.04287827600001,보안등
702,역삼1동 691-1,서울특별시 강남구 역삼1동 691-1,37.5066909665,127.042923602,보안등
703,역삼1동 690-33,서울특별시 강남구 역삼1동 690-33,37.5070802907,127.042675005,보안등
704,역삼1동 685-3,서울특별시 강남구 역삼1동 685-3,37.5076571077,127.04219126,보안등
705,역삼1동 685-4,서울특별시 강남구 역삼1동 685-4,37.5077003041,127.042336054,보안등
706,역삼1동830-27,서울특별시 강남구 역삼1동830-27,37.4941308608,127.03178474299999,보안등
707,역삼1동830-28,서울특별시 강남구 역삼1동830-28,37.4942606471,127.03163100799999,보안등
708,역삼1동830-35,서울특별시 강남구 역삼1동830-35,37.4945958651,127.031468312,보안등
709,역삼1동830-34,서울특별시 강남구 역삼1동830-34,37.4946318583,127.031644734,보안등
710,역삼1동830-8,서울특별시 강남구 역삼1동830-8,37.4948626052,127.031310109,보안등
711,역삼1동830-6,서울특별시 강남구 역삼1동830-6,37.4950824233,127.031414236,보안등
712,역삼1동 647-11,서울특별시 강남구 역삼1동 647-11,37.5003582162,127.03324398299999,보안등
713,역삼1동 647-6,서울특별시 강남구 역삼1동 647-6,37.500480850500004,127.03289572,보안등
714,역삼1동 636-21,서울특별시 강남구 역삼1동 636-21,37.5006686129,127.031602045,보안등
715,역삼1동 636-11,서울특별시 강남구 역삼1동 636-11,37.501079468,127.031615789,보안등
716,역삼1동 636-2,서울특별시 강남구 역삼1동 636-2,37.5010975544,127.031366996,보안등
717,역삼1동 636-1,서울특별시 강남구 역삼1동 636-1,37.5010543469,127.031213174,보안등
718,역삼1동 685-11,서울특별시 강남구 역삼1동 685-11,37.5077974938,127.042666365,보안등
719,역삼1동 685-12,서울특별시 강남구 역삼1동 685-12,37.5079272597,127.042607626,보안등
720,역삼1동 685-19,서울특별시 강남구 역삼1동 685-19,37.5079739808,127.042969578,보안등
721,역삼1동 685-24,서울특별시 강남구 역삼1동 685-24,37.5082514408,127.043105459,보안등
722,역삼1동 684-18,서울특별시 강남구 역삼1동 684-18,37.5085615244,127.04272561299999,보안등
723,역삼1동 828-1,서울특별시 강남구 역삼1동 828-1,37.4973670548,127.032600331,보안등
724,역삼1동 705-22,서울특별시 강남구 역삼1동 705-22,37.5050995242,127.048283503,보안등
725,역삼1동 694-35,서울특별시 강남구 역삼1동 694-35,37.507681061199996,127.045620502,보안등
726,역삼1동825-25,서울특별시 강남구 역삼1동825-25,37.496974915500004,127.029958494,보안등
727,역삼1동826-26,서울특별시 강남구 역삼1동826-26,37.4965533254,127.029637165,보안등
728,역삼1동826-8,서울특별시 강남구 역삼1동826-8,37.4959442755,127.029514795,보안등
729,역삼1동826-41,서울특별시 강남구 역삼1동826-41,37.4958540576,127.02998066299999,보안등
730,역삼1동826-34,서울특별시 강남구 역삼1동826-34,37.4959585017,127.030265675,보안등
731,역삼1동831-24,서울특별시 강남구 역삼1동831-24,37.494862854299996,127.030355698,보안등
732,역삼1동831-26,서울특별시 강남구 역삼1동831-26,37.494970882800004,127.030713081,보안등
733,역삼1동831-3,서울특별시 강남구 역삼1동831-3,37.4947872438,127.030066178,보안등
734,역삼1동831-32,서울특별시 강남구 역삼1동831-32,37.4944411342,127.030545504,보안등
735,역삼1동831-30,서울특별시 강남구 역삼1동831-30,37.494700611199995,127.030595365,보안등
736,역삼1동831-34,서울특별시 강남구 역삼1동831-34,37.4945023132,127.030889296,보안등
737,역삼1동831-7,서울특별시 강남구 역삼1동831-7,37.4942177369,127.030341867,보안등
738,역삼1동831-48,서울특별시 강남구 역삼1동831-48,37.4942789084,127.030717321,보안등
739,역삼1동831-46,서울특별시 강남구 역삼1동831-46,37.4939256889,127.030812164,보안등
740,역삼1동820-1,서울특별시 강남구 역삼1동820-1,37.4996100446,127.027548488,보안등
741,역삼1동817-10,서울특별시 강남구 역삼1동817-10,37.5000064577,127.02767529399999,보안등
742,역삼1동619-26,서울특별시 강남구 역삼1동619-26,37.5009075604,127.02725945200001,보안등
743,역삼1동817,서울특별시 강남구 역삼1동817,37.5005507275,127.02740860200001,보안등
744,역삼1동619-18,서울특별시 강남구 역삼1동619-18,37.5011058046,127.027160004,보안등
745,역삼1동619-16,서울특별시 강남구 역삼1동619-16,37.501462643400004,127.02698371,보안등
746,역삼1동813-17,서울특별시 강남구 역삼1동813-17,37.502093419299996,127.026667277,보안등
747,역삼1동601-11,서울특별시 강남구 역삼1동601-11,37.5040830502,127.02571798,보안등
748,역삼1동 668-18,서울특별시 강남구 역삼1동 668-18,37.5024150944,127.036687454,보안등
749,역삼1동 669-16,서울특별시 강남구 역삼1동 669-16,37.502587924699995,127.03720776899999,보안등
750,역삼1동 669-18,서울특별시 강남구 역삼1동 669-18,37.5026995435,127.03754258200001,보안등
751,역삼1동 678,서울특별시 강남구 역삼1동 678,37.502569673,127.037936082,보안등
752,역삼1동 670-22,서울특별시 강남구 역삼1동 670-22,37.5028363488,127.038004073,보안등
753,역삼1동 678-1,서울특별시 강남구 역삼1동 678-1,37.5026380824,127.038144209,보안등
754,역삼1동 678-2,서울특별시 강남구 역삼1동 678-2,37.502710094,127.038356862,보안등
755,역삼1동 671-19,서울특별시 강남구 역삼1동 671-19,37.503012777399995,127.038524396,보안등
756,역삼1동 678-4,서울특별시 강남구 역삼1동 678-4,37.5028469095,127.03877764100001,보안등
757,역삼1동 678-5,서울특별시 강남구 역삼1동 678-5,37.502915315900005,127.038990293,보안등
758,역삼1동 671,서울특별시 강남구 역삼1동 671,37.5040689475,127.03793231700001,보안등
759,역삼1동 672-31,서울특별시 강남구 역삼1동 672-31,37.5032612046,127.03928451899999,보안등
760,역삼1동 696-27,서울특별시 강남구 역삼1동 696-27,37.5065019736,127.047081029,보안등
761,역삼1동 677-1,서울특별시 강남구 역삼1동 677-1,37.5030809159,127.039546803,보안등
762,역삼1동 677-2,서울특별시 강남구 역삼1동 677-2,37.5031385196,127.039727784,보안등
763,역삼1동 673-27,서울특별시 강남구 역삼1동 673-27,37.5034448264,127.039831994,보안등
764,역삼1동 677-3,서울특별시 강남구 역삼1동 677-3,37.5031997254,127.03991329200001,보안등
765,역삼1동 677-5,서울특별시 강남구 역삼1동 677-5,37.5033365384,127.040325029,보안등
766,역삼1동 676,서울특별시 강남구 역삼1동 676,37.5032099935,127.041492096,보안등
767,역삼1동 674-20,서울특별시 강남구 역삼1동 674-20,37.5039489995,127.040972265,보안등
768,역삼1동 677-7,서울특별시 강남구 역삼1동 677-7,37.503087908699996,127.04018465799999,보안등
769,역삼1동 683-42,서울특별시 강남구 역삼1동 683-42,37.5087378373,127.043503861,보안등
770,역삼1동 793-3,서울특별시 강남구 역삼1동 793-3,37.4930087227,127.036248629,보안등
771,역삼1동823-33,서울특별시 강남구 역삼1동823-33,37.4980624616,127.03321130100001,보안등
772,역삼1동741,서울특별시 강남구 역삼1동741,37.4977703091,127.034007299,보안등
773,역삼1동741-2,서울특별시 강남구 역삼1동741-2,37.4974495703,127.03393930200001,보안등
774,역삼1동740-1,서울특별시 강남구 역삼1동740-1,37.4982024732,127.035097653,보안등
775,역삼1동736-24,서울특별시 강남구 역삼1동736-24,37.498544873,127.035039008,보안등
776,역삼1동736-22,서울특별시 강남구 역삼1동736-22,37.4987467853,127.034745074,보안등
777,역삼1동736-17,서울특별시 강남구 역삼1동736-17,37.4991865386,127.03453267200001,보안등
778,역삼1동736-16,서울특별시 강남구 역삼1동736-16,37.4994388743,127.034347322,보안등
779,역삼1동735-32,서울특별시 강남구 역삼1동735-32,37.4990857377,127.034148125,보안등
780,역삼1동735-31,서울특별시 강남구 역삼1동735-31,37.499056986199996,127.03386765299999,보안등
781,역삼1동735-29,서울특별시 강남구 역삼1동735-29,37.4989200346,127.03386306799999,보안등
782,역삼1동735-41,서울특별시 강남구 역삼1동735-41,37.498667793,127.033722725,보안등
783,역삼1동735-23,서울특별시 강남구 역삼1동735-23,37.4984297973,127.03417496700001,보안등
784,역삼1동741-11,서울특별시 강남구 역삼1동741-11,37.4979828352,127.03439189,보안등
785,역삼1동741-5,서울특별시 강남구 역삼1동741-5,37.4974350352,127.034350928,보안등
786,역삼1동741-19,서울특별시 강남구 역삼1동741-19,37.4973196006,127.034712749,보안등
787,역삼1동741-9,서울특별시 강남구 역삼1동741-9,37.4972764949,127.034224199,보안등
788,역삼1동741-20,서울특별시 강남구 역삼1동741-20,37.4971826517,127.034699115,보안등
789,역삼1동741-33,서울특별시 강남구 역삼1동741-33,37.4968763413,127.03459041200001,보안등
790,역삼1동736-28,서울특별시 강남구 역삼1동736-28,37.4988187588,127.035106988,보안등
791,역삼1동736-42,서울특별시 강남구 역삼1동736-42,37.499125028,127.03535140299999,보안등
792,역삼1동 645-7,서울특별시 강남구 역삼1동 645-7,37.501752733400004,127.03408600799999,보안등
793,역삼1동 644-2,서울특별시 강남구 역삼1동 644-2,37.5012697289,127.03431197200001,보안등
794,역삼1동 644-24,서울특별시 강남구 역삼1동 644-24,37.5011147493,127.034334519,보안등
795,역삼1동 644-17,서울특별시 강남구 역삼1동 644-17,37.5010209668,127.03460137100001,보안등
796,역삼1동 646-11,서울특별시 강남구 역삼1동 646-11,37.5007939372,127.034519841,보안등
797,역삼1동 646-6,서울특별시 강남구 역삼1동 646-6,37.5006606397,127.03434335799999,보안등
798,역삼1동 646-22,서울특별시 강남구 역삼1동 646-22,37.500692992800005,127.034628362,보안등
799,역삼1동 646-4,서울특별시 강남구 역삼1동 646-4,37.5006606922,127.03416241299999,보안등
800,역삼1동 645-29,서울특별시 강남구 역삼1동 645-29,37.501024769000004,127.033918302,보안등
801,역삼1동 644-16,서울특별시 강남구 역삼1동 644-16,37.501129069,127.03466475200001,보안등
802,역삼1동 644-12,서울특별시 강남구 역삼1동 644-12,37.5014569965,127.03479609,보안등
803,역삼1동 645-13,서울특별시 강남구 역삼1동 645-13,37.501323968899996,127.033687731,보안등
804,역삼1동 645,서울특별시 강남구 역삼1동 645,37.501554708600004,127.033398319,보안등
805,역삼1동 638-19,서울특별시 강남구 역삼1동 638-19,37.5018394838,127.03319488,보안등
806,역삼1동 638-15,서울특별시 강남구 역삼1동 638-15,37.502005265,127.033208524,보안등
807,역삼1동 638-14,서울특별시 강남구 역삼1동 638-14,37.5019440334,127.03307731,보안등
808,역삼1동 638-5,서울특별시 강남구 역삼1동 638-5,37.5022900018,127.03314079399999,보안등
809,역삼1동 638-7,서울특별시 강남구 역삼1동 638-7,37.502372796100005,127.033489158,보안등
810,역삼1동 631-16,서울특별시 강남구 역삼1동 631-16,37.5022361299,127.03246221299999,보안등
811,역삼1동 631-4,서울특별시 강남구 역삼1동 631-4,37.502441554200004,127.032480396,보안등
812,역삼1동 638-4,서울특별시 강남구 역삼1동 638-4,37.502419725,127.033217755,보안등
813,역삼1동 629-23,서울특별시 강남구 역삼1동 629-23,37.5028341978,127.033181749,보안등
814,역삼1동 697-5,서울특별시 강남구 역삼1동 697-5,37.5060700664,127.04561499799999,보안등
815,역삼1동 697-4,서울특별시 강남구 역삼1동 697-4,37.506214309099995,127.045402459,보안등
816,역삼1동 697-3,서울특별시 강남구 역삼1동 697-3,37.5063405278,127.04519895700001,보안등
817,역삼1동 697-1,서울특별시 강남구 역삼1동 697-1,37.506549692,127.04485526100001,보안등
818,역삼1동 698-24,서울특별시 강남구 역삼1동 698-24,37.5066831912,127.04445723,보안등
819,역삼1동 693-34,서울특별시 강남구 역삼1동 693-34,37.507220058499996,127.04480589799999,보안등
820,역삼1동 695-20,서울특별시 강남구 역삼1동 695-20,37.5071082392,127.045054652,보안등
821,역삼1동 697-18,서울특별시 강남구 역삼1동 697-18,37.5057672832,127.04573243600001,보안등
822,역삼1동 697-16,서울특별시 강남구 역삼1동 697-16,37.5055797371,127.046085187,보안등
823,역삼1동 697-14,서울특별시 강남구 역삼1동 697-14,37.5053994032,127.046424369,보안등
824,역삼1동 697-54,서울특별시 강남구 역삼1동 697-54,37.505204811,127.04636091399999,보안등
825,역삼1동 697-42,서울특별시 강남구 역삼1동 697-42,37.5054716693,127.045949403,보안등
826,역삼1동 704-37,서울특별시 강남구 역삼1동 704-37,37.5053529013,127.04552408299999,보안등
827,역삼1동 697-35,서울특별시 강남구 역삼1동 697-35,37.5057458888,127.045135264,보안등
828,역삼1동 697-36,서울특별시 강남구 역삼1동 697-36,37.505731349499996,127.04545645399999,보안등
829,역삼1동 697-34,서울특별시 강남구 역삼1동 697-34,37.5059332598,127.045234903,보안등
830,역삼1동741-26,서울특별시 강남구 역삼1동741-26,37.497092721,127.034115554,보안등
831,역삼1동741-32,서울특별시 강남구 역삼1동741-32,37.4967863172,127.034328014,보안등
832,역삼1동828-35,서울특별시 강남구 역삼1동828-35,37.4967107853,127.03379874299999,보안등
833,역삼1동741-40,서울특별시 강남구 역삼1동741-40,37.49649437,127.03440025399999,보안등
834,역삼1동741-17,서울특별시 강남구 역삼1동741-17,37.4974997379,127.034929957,보안등
835,역삼1동740-5,서울특별시 강남구 역삼1동740-5,37.4979970666,127.035020658,보안등
836,역삼1동741-12,서울특별시 강남구 역삼1동741-12,37.4980620484,127.034649764,보안등
837,역삼1동 697-32,서울특별시 강남구 역삼1동 697-32,37.505825427800005,127.04447481700001,보안등
838,역삼1동 697-53,서울특별시 강남구 역삼1동 697-53,37.5058253595,127.04465577399999,보안등
839,역삼1동 697-52,서울특별시 강남구 역삼1동 697-52,37.5057928565,127.04483218799999,보안등
840,역삼1동 645-16,서울특별시 강남구 역삼1동 645-16,37.5011328935,127.03390478,보안등
841,역삼1동 645-14,서울특별시 강남구 역삼1동 645-14,37.501446455199996,127.033864209,보안등
842,역삼1동 645-21,서울특별시 강남구 역삼1동 645-21,37.5007797536,127.033714628,보안등
843,역삼1동 645-18,서울특별시 강남구 역삼1동 645-18,37.5010753093,127.033624288,보안등
844,역삼1동 637-31,서울특별시 강남구 역삼1동 637-31,37.5011691418,127.03317196399999,보안등
845,역삼1동 645-11,서울특별시 강남구 역삼1동 645-11,37.5013853208,127.03339372,보안등
846,역삼1동 697-20,서울특별시 강남구 역삼1동 697-20,37.5060377486,127.045307349,보안등
847,역삼1동 697-23,서울특별시 강남구 역삼1동 697-23,37.5062505102,127.04498175299999,보안등
848,역삼1동 697-27,서울특별시 강남구 역삼1동 697-27,37.5062542036,127.04474650899999,보안등
849,역삼1동 697-25,서울특별시 강남구 역삼1동 697-25,37.5064488669,127.04462447799999,보안등
850,역삼1동 698-17,서울특별시 강남구 역삼1동 698-17,37.5064093452,127.04429872799999,보안등
851,역삼1동 697-26,서울특별시 강남구 역삼1동 697-26,37.506283099,127.04457914,보안등
852,역삼1동 698-21,서울특별시 강남구 역삼1동 698-21,37.506135439699996,127.04429856700001,보안등
853,역삼1동736-40,서울특별시 강남구 역삼1동736-40,37.499348509899995,127.03524294299999,보안등
854,역삼1동736-51,서울특별시 강남구 역삼1동736-51,37.4994061148,127.03544200600001,보안등
855,역삼1동736-9,서울특별시 강남구 역삼1동736-9,37.499795329,127.03551004399999,보안등
856,역삼1동736-38,서울특별시 강남구 역삼1동736-38,37.4994386536,127.03509823200001,보안등
857,역삼1동736-36,서울특별시 강남구 역삼1동736-36,37.4993270279,127.03476343700001,보안등
858,역삼1동824-5,서울특별시 강남구 역삼1동824-5,37.4980884449,127.03040676200001,보안등
859,역삼1동824-7,서울특별시 강남구 역삼1동824-7,37.4978469694,127.03042928100001,보안등
